word,source,band,tier,in_tangocho,jp
raw,NGSL,3000,T3,,
react,NGSL,3000,T3,,
rear,NGSL,3000,T3,,
reasonably,NGSL,3000,T3,,
reckon,NGSL,3000,T3,,
recognition,NGSL,3000,T3,,
recovery,NGSL,3000,T3,,
recruit,NGSL,3000,T3,,
reflection,NGSL,3000,T3,,
refugee,NGSL,3000,T3,,
regardless,NGSL,3000,T3,,
registration,NGSL,3000,T3,,
regret,NGSL,3000,T3,,
regularly,NGSL,3000,T3,,
regulate,NGSL,3000,T3,,
reliable,NGSL,3000,T3,,
remarkable,NGSL,3000,T3,,
remote,NGSL,3000,T3,,
representation,NGSL,3000,T3,,
rescue,NGSL,3000,T3,,
resign,NGSL,3000,T3,,
resist,NGSL,3000,T3,,
resistance,NGSL,3000,T3,,
resort,NGSL,3000,T3,,
respectively,NGSL,3000,T3,,
restore,NGSL,3000,T3,,
restrict,NGSL,3000,T3,,
restriction,NGSL,3000,T3,,
retail,NGSL,3000,T3,,
retirement,NGSL,3000,T3,,
reverse,NGSL,3000,T3,,
revise,NGSL,3000,T3,,
rice,NGSL,3000,T3,,
rid,NGSL,3000,T3,,
rival,NGSL,3000,T3,,
romantic,NGSL,3000,T3,,
roof,NGSL,3000,T3,,
rough,NGSL,3000,T3,,
roughly,NGSL,3000,T3,,
routine,NGSL,3000,T3,,
royal,NGSL,3000,T3,,
ruin,NGSL,3000,T3,,
sail,NGSL,3000,T3,,
sake,NGSL,3000,T3,,
salt,NGSL,3000,T3,,
sanction,NGSL,3000,T3,,
sand,NGSL,3000,T3,,
satisfaction,NGSL,3000,T3,,
scan,NGSL,3000,T3,,
scare,NGSL,3000,T3,,
scholar,NGSL,3000,T3,,
scope,NGSL,3000,T3,,
scream,NGSL,3000,T3,,
seal,NGSL,3000,T3,,
secondary,NGSL,3000,T3,,
segment,NGSL,3000,T3,,
sensitive,NGSL,3000,T3,,
servant,NGSL,3000,T3,,
server,NGSL,3000,T3,,
shade,NGSL,3000,T3,,
shadow,NGSL,3000,T3,,
shareholder,NGSL,3000,T3,,
sheep,NGSL,3000,T3,,
shelf,NGSL,3000,T3,,
shell,NGSL,3000,T3,,
shelter,NGSL,3000,T3,,
shine,NGSL,3000,T3,,
shore,NGSL,3000,T3,,
shower,NGSL,3000,T3,,
sigh,NGSL,3000,T3,,
significance,NGSL,3000,T3,,
silent,NGSL,3000,T3,,
silly,NGSL,3000,T3,,
silver,NGSL,3000,T3,,
similarly,NGSL,3000,T3,,
singer,NGSL,3000,T3,,
sink,NGSL,3000,T3,,
sir,NGSL,3000,T3,,
situate,NGSL,3000,T3,,
ski,NGSL,3000,T3,,
skirt,NGSL,3000,T3,yes,・・・のへりを通る、縁取る / ・・・を回避する
slave,NGSL,3000,T3,,
slice,NGSL,3000,T3,,
slight,NGSL,3000,T3,yes,軽視、冷遇、無礼、侮辱
slope,NGSL,3000,T3,,
smart,NGSL,3000,T3,,
smooth,NGSL,3000,T3,,
snap,NGSL,3000,T3,yes,（人に）かみつく
soil,NGSL,3000,T3,,
solid,NGSL,3000,T3,,
spare,NGSL,3000,T3,,
specialist,NGSL,3000,T3,,
specialize,NGSL,3000,T3,,
species,NGSL,3000,T3,,
specify,NGSL,3000,T3,,
spin,NGSL,3000,T3,,
sponsor,NGSL,3000,T3,,
stability,NGSL,3000,T3,,
stain,NGSL,3000,T3,,
stair,NGSL,3000,T3,,
stake,NGSL,3000,T3,,
stamp,NGSL,3000,T3,,
stare,NGSL,3000,T3,,
statistic,NGSL,3000,T3,,
steady,NGSL,3000,T3,,
steel,NGSL,3000,T3,,
stem,NGSL,3000,T3,,
stimulate,NGSL,3000,T3,,
stir,NGSL,3000,T3,,
stomach,NGSL,3000,T3,,
storage,NGSL,3000,T3,,
strain,NGSL,3000,T3,,
stranger,NGSL,3000,T3,,
stream,NGSL,3000,T3,,
strengthen,NGSL,3000,T3,,
strict,NGSL,3000,T3,,
string,NGSL,3000,T3,,
strip,NGSL,3000,T3,,
stroke,NGSL,3000,T3,,
structural,NGSL,3000,T3,,
stupid,NGSL,3000,T3,,
submit,NGSL,3000,T3,,
subsequent,NGSL,3000,T3,,
subsequently,NGSL,3000,T3,,
substance,NGSL,3000,T3,,
substitute,NGSL,3000,T3,,
successfully,NGSL,3000,T3,,
sugar,NGSL,3000,T3,,
summarize,NGSL,3000,T3,,
summary,NGSL,3000,T3,,
supplement,NGSL,3000,T3,,
supplier,NGSL,3000,T3,,
supporter,NGSL,3000,T3,,
surgery,NGSL,3000,T3,,
surprisingly,NGSL,3000,T3,,
survival,NGSL,3000,T3,,
suspend,NGSL,3000,T3,,
sustain,NGSL,3000,T3,,
swear,NGSL,3000,T3,,
sweep,NGSL,3000,T3,,
symbol,NGSL,3000,T3,,
symptom,NGSL,3000,T3,,
tackle,NGSL,3000,T3,,
tail,NGSL,3000,T3,,
tale,NGSL,3000,T3,,
tank,NGSL,3000,T3,,
tap,NGSL,3000,T3,,
teenager,NGSL,3000,T3,,
tendency,NGSL,3000,T3,,
tender,NGSL,3000,T3,,
tension,NGSL,3000,T3,,
tent,NGSL,3000,T3,,
territory,NGSL,3000,T3,,
terrorist,NGSL,3000,T3,,
theoretical,NGSL,3000,T3,,
therapy,NGSL,3000,T3,,
thirst,NGSL,3000,T3,,
throat,NGSL,3000,T3,,
tight,NGSL,3000,T3,,
tissue,NGSL,3000,T3,,
tongue,NGSL,3000,T3,,
tooth,NGSL,3000,T3,,
tourism,NGSL,3000,T3,,
tournament,NGSL,3000,T3,,
tower,NGSL,3000,T3,,
trace,NGSL,3000,T3,yes,微量の
trail,NGSL,3000,T3,,
transform,NGSL,3000,T3,,
transition,NGSL,3000,T3,,
translate,NGSL,3000,T3,,
transportation,NGSL,3000,T3,,
trap,NGSL,3000,T3,,
trick,NGSL,3000,T3,,
trigger,NGSL,3000,T3,,
truck,NGSL,3000,T3,,
tube,NGSL,3000,T3,,
tune,NGSL,3000,T3,,
twin,NGSL,3000,T3,,
twist,NGSL,3000,T3,,
typically,NGSL,3000,T3,,
ugly,NGSL,3000,T3,,
ultimately,NGSL,3000,T3,,
uncertainty,NGSL,3000,T3,,
uncle,NGSL,3000,T3,,
undergo,NGSL,3000,T3,,
underlie,NGSL,3000,T3,,
undertake,NGSL,3000,T3,,
uniform,NGSL,3000,T3,,
unite,NGSL,3000,T3,,
universal,NGSL,3000,T3,,
universe,NGSL,3000,T3,,
unknown,NGSL,3000,T3,,
unlikely,NGSL,3000,T3,,
upset,NGSL,3000,T3,,
valley,NGSL,3000,T3,,
van,NGSL,3000,T3,,
variation,NGSL,3000,T3,,
vegetable,NGSL,3000,T3,,
venture,NGSL,3000,T3,,
verb,NGSL,3000,T3,,
versus,NGSL,3000,T3,,
vessel,NGSL,3000,T3,,
veteran,NGSL,3000,T3,,
vice,NGSL,3000,T3,,
violent,NGSL,3000,T3,,
virtually,NGSL,3000,T3,,
virus,NGSL,3000,T3,,
visible,NGSL,3000,T3,,
visual,NGSL,3000,T3,,
vital,NGSL,3000,T3,,
voluntary,NGSL,3000,T3,,
wander,NGSL,3000,T3,,
weakness,NGSL,3000,T3,,
wealth,NGSL,3000,T3,,
wealthy,NGSL,3000,T3,,
web,NGSL,3000,T3,,
weekly,NGSL,3000,T3,,
weigh,NGSL,3000,T3,,
weird,NGSL,3000,T3,,
welfare,NGSL,3000,T3,,
western,NGSL,3000,T3,,
wet,NGSL,3000,T3,,
whenever,NGSL,3000,T3,,
wherever,NGSL,3000,T3,,
whilst,NGSL,3000,T3,,
whisper,NGSL,3000,T3,,
wing,NGSL,3000,T3,,
wipe,NGSL,3000,T3,,
wire,NGSL,3000,T3,,
wise,NGSL,3000,T3,,
withdraw,NGSL,3000,T3,,
wooden,NGSL,3000,T3,,
wound,NGSL,3000,T3,,
wrap,NGSL,3000,T3,,
zone,NGSL,3000,T3,,
abide,TSL,,TOEIC,,（規則などに）従う、守る（by）
aboard,TSL,,TOEIC,,（乗り物に）乗って
absent,TSL,,TOEIC,,欠席の、不在の
absorb,TSL,,TOEIC,,吸収する
accent,TSL,,TOEIC,,なまり、アクセント
acceptance,TSL,,TOEIC,,受け入れ、承諾
accessible,TSL,,TOEIC,,利用しやすい、行きやすい
accessory,TSL,,TOEIC,,付属品、アクセサリー
acclaim,TSL,,TOEIC,,称賛（する）
accommodate,TSL,,TOEIC,,収容する、（要望に）対応する
accomplishment,TSL,,TOEIC,,達成、業績
accordingly,TSL,,TOEIC,,それに応じて、したがって
accountant,TSL,,TOEIC,,会計士、経理担当
accumulate,TSL,,TOEIC,,蓄積する、たまる
accuracy,TSL,,TOEIC,,正確さ
accurately,TSL,,TOEIC,,正確に
accustom,TSL,,TOEIC,,慣れさせる（be accustomed to 〜に慣れている）
activate,TSL,,TOEIC,,起動する、有効にする
actively,TSL,,TOEIC,,積極的に
actress,TSL,,TOEIC,,女優
adapter,TSL,,TOEIC,,アダプター、変換器
additionally,TSL,,TOEIC,,さらに、加えて
adhere,TSL,,TOEIC,,付着する、（規則を）守る（to）
adjacent,TSL,,TOEIC,,隣接した、となりの
administer,TSL,,TOEIC,,管理する、運営する
administrative,TSL,,TOEIC,,管理の、事務の
administrator,TSL,,TOEIC,,管理者、運営者
admission,TSL,,TOEIC,,入場（料）、入学、承認
advancement,TSL,,TOEIC,,昇進、進歩
advertiser,TSL,,TOEIC,,広告主
advisable,TSL,,TOEIC,,望ましい、賢明な
advisor,TSL,,TOEIC,,助言者、顧問
advisory,TSL,,TOEIC,,助言の、勧告
affirmative,TSL,,TOEIC,,肯定の、賛成の
affordable,TSL,,TOEIC,,手ごろな価格の
afterward,TSL,,TOEIC,,その後で
airfare,TSL,,TOEIC,,航空運賃
airplane,TSL,,TOEIC,,飛行機
airport,TSL,,TOEIC,,空港
aisle,TSL,,TOEIC,,（座席・棚の間の）通路
alert,TSL,,TOEIC,,警戒させる、警報
alike,TSL,,TOEIC,,同様に、似ている
allergy,TSL,,TOEIC,,アレルギー
allocate,TSL,,TOEIC,,割り当てる、配分する
alternate,TSL,,TOEIC,,交互の、代わりの
alternatively,TSL,,TOEIC,,代わりに、あるいは
amateur,TSL,,TOEIC,,アマチュア、素人
ambassador,TSL,,TOEIC,,大使
ambitious,TSL,,TOEIC,,野心的な、意欲的な
amenity,TSL,,TOEIC,,（施設の）設備、快適さ
ample,TSL,,TOEIC,,十分な、豊富な
amuse,TSL,,TOEIC,,楽しませる
anew,TSL,,TOEIC,,新たに、改めて
anniversary,TSL,,TOEIC,,記念日
announcer,TSL,,TOEIC,,アナウンサー、司会
annoy,TSL,,TOEIC,,いらだたせる
annually,TSL,,TOEIC,,毎年、年に一度
antique,TSL,,TOEIC,,骨董品、アンティークの
anyhow,TSL,,TOEIC,,とにかく、どうにかして
anytime,TSL,,TOEIC,,いつでも
apology,TSL,,TOEIC,,謝罪、おわび
appendix,TSL,,TOEIC,,付録、補足
appetizer,TSL,,TOEIC,,前菜、オードブル
apple,TSL,,TOEIC,,りんご
appliance,TSL,,TOEIC,,（家庭用）電化製品
applicable,TSL,,TOEIC,,適用できる、当てはまる
applicant,TSL,,TOEIC,,応募者、志願者
appraisal,TSL,,TOEIC,yes,'評価、見積もり、鑑定、評定
appreciation,TSL,,TOEIC,,感謝、正しい評価
apprehensive,TSL,,TOEIC,,不安な、心配して
apprentice,TSL,,TOEIC,,見習い、実習生
approximate,TSL,,TOEIC,,おおよその、概算する
arc,TSL,,TOEIC,,弧、アーチ
architect,TSL,,TOEIC,,建築家、設計者
architectural,TSL,,TOEIC,,建築の
archive,TSL,,TOEIC,,保管する、記録保管所
artistic,TSL,,TOEIC,,芸術的な
asleep,TSL,,TOEIC,,眠って
aspect,TSL,,TOEIC,,側面、面
assemble,TSL,,TOEIC,,組み立てる、集める
assembly,TSL,,TOEIC,,組み立て、集会
assignment,TSL,,TOEIC,,割り当て、課題、任務
assurance,TSL,,TOEIC,,保証、確信
athletic,TSL,,TOEIC,,運動の、運動が得意な
attain,TSL,,TOEIC,,達成する、到達する
attendant,TSL,,TOEIC,,係員、案内係
attendee,TSL,,TOEIC,,出席者、参加者
attire,TSL,,TOEIC,,服装、衣装
attorney,TSL,,TOEIC,,弁護士
auction,TSL,,TOEIC,,競売、オークション
audit,TSL,,TOEIC,,監査（する）
audition,TSL,,TOEIC,,オーディション
auditor,TSL,,TOEIC,,監査人
auditorium,TSL,,TOEIC,,講堂、ホール
authentic,TSL,,TOEIC,,本物の、真正の
authority,TSL,,TOEIC,,権限、当局、権威
authorization,TSL,,TOEIC,,承認、許可
authorize,TSL,,TOEIC,,承認する、許可する
auto,TSL,,TOEIC,,自動車
automate,TSL,,TOEIC,,自動化する
automatic,TSL,,TOEIC,,自動の
automobile,TSL,,TOEIC,,自動車
automotive,TSL,,TOEIC,,自動車の
availability,TSL,,TOEIC,,利用できること、在庫の有無
await,TSL,,TOEIC,,待つ
backpack,TSL,,TOEIC,,リュックサック
bacteria,TSL,,TOEIC,,細菌、バクテリア
badge,TSL,,TOEIC,,バッジ、身分証
baggage,TSL,,TOEIC,,手荷物
bake,TSL,,TOEIC,,（オーブンで）焼く
baker,TSL,,TOEIC,,パン職人
bakery,TSL,,TOEIC,,パン屋、ベーカリー
balcony,TSL,,TOEIC,,バルコニー
balloon,TSL,,TOEIC,,風船、気球
ballroom,TSL,,TOEIC,,大広間、舞踏室
banker,TSL,,TOEIC,,銀行員、銀行家
bankrupt,TSL,,TOEIC,,破産した
bankruptcy,TSL,,TOEIC,,破産、倒産
banquet,TSL,,TOEIC,,宴会、晩さん会
barbecue,TSL,,TOEIC,,バーベキュー
bargain,TSL,,TOEIC,,特売品、掘り出し物／交渉する
baseball,TSL,,TOEIC,,野球
basement,TSL,,TOEIC,,地下（室）
basket,TSL,,TOEIC,,かご、バスケット
basketball,TSL,,TOEIC,,バスケットボール
bathroom,TSL,,TOEIC,,浴室、トイレ
battery,TSL,,TOEIC,yes,一式、一連
bean,TSL,,TOEIC,,豆
beforehand,TSL,,TOEIC,,前もって、事前に
beginner,TSL,,TOEIC,,初心者
behalf,TSL,,TOEIC,,（on behalf of）〜を代表して、〜のために
bench,TSL,,TOEIC,,ベンチ
beneficial,TSL,,TOEIC,,有益な、ためになる
beverage,TSL,,TOEIC,,飲み物
bicycle,TSL,,TOEIC,,自転車
biography,TSL,,TOEIC,,伝記
biology,TSL,,TOEIC,,生物学
birthday,TSL,,TOEIC,,誕生日
blanket,TSL,,TOEIC,,毛布
blueprint,TSL,,TOEIC,,設計図、青写真、計画
boardroom,TSL,,TOEIC,,役員会議室
bonus,TSL,,TOEIC,,ボーナス、特典
bookcase,TSL,,TOEIC,,本棚
booklet,TSL,,TOEIC,,小冊子
bookstore,TSL,,TOEIC,,書店
booth,TSL,,TOEIC,,ブース、（展示会の）小間
born,TSL,,TOEIC,,生まれた
bound,TSL,,TOEIC,,（be bound for）〜行きの／必ず〜する
brainstorm,TSL,,TOEIC,,ブレインストーミング（する）
brake,TSL,,TOEIC,,ブレーキ（をかける）
briefcase,TSL,,TOEIC,,書類かばん
broaden,TSL,,TOEIC,,広げる、広がる
brochure,TSL,,TOEIC,,パンフレット、小冊子
broker,TSL,,TOEIC,,仲介業者、ブローカー
broom,TSL,,TOEIC,,ほうき
browse,TSL,,TOEIC,,（店内を）見て回る、閲覧する
buffet,TSL,,TOEIC,yes,打撃、もまれること / 〜を打ちのめす
bug,TSL,,TOEIC,,虫、不具合、バグ
bulb,TSL,,TOEIC,,電球、球根
bulk,TSL,,TOEIC,,大量、大部分（in bulk 大量に）
bulletin,TSL,,TOEIC,,掲示、会報（bulletin board 掲示板）
businessman,TSL,,TOEIC,,実業家、ビジネスマン
businessperson,TSL,,TOEIC,,実業家
butter,TSL,,TOEIC,,バター
by-law,TSL,,TOEIC,,内規、細則
bye,TSL,,TOEIC,,さようなら
cab,TSL,,TOEIC,,タクシー
cabin,TSL,,TOEIC,,客室、小屋
cabinet,TSL,,TOEIC,,戸棚、キャビネット／内閣
cafe,TSL,,TOEIC,,カフェ、喫茶店
cafeteria,TSL,,TOEIC,,カフェテリア、社員食堂
cage,TSL,,TOEIC,,かご、おり
calculation,TSL,,TOEIC,,計算
calculator,TSL,,TOEIC,,計算機、電卓
calendar,TSL,,TOEIC,,カレンダー、予定表
caller,TSL,,TOEIC,,電話をかけた人、訪問者
campus,TSL,,TOEIC,,キャンパス、構内
cancellation,TSL,,TOEIC,,取り消し、キャンセル
candidate,TSL,,TOEIC,,候補者、志願者
candy,TSL,,TOEIC,,あめ、お菓子
captain,TSL,,TOEIC,,機長、船長、主将
careless,TSL,,TOEIC,,不注意な
cargo,TSL,,TOEIC,,貨物、積み荷
carpenter,TSL,,TOEIC,,大工
carrier,TSL,,TOEIC,,運送業者、航空会社／運ぶ人
cart,TSL,,TOEIC,,カート、荷車
carton,TSL,,TOEIC,,箱、カートン
cartridge,TSL,,TOEIC,,カートリッジ、交換部品
cashier,TSL,,TOEIC,,レジ係、会計係
casual,TSL,,TOEIC,,気軽な、カジュアルな
cater,TSL,,TOEIC,,料理を提供する、要望に応える（to）
caterer,TSL,,TOEIC,,仕出し業者、ケータリング業者
caution,TSL,,TOEIC,,注意、警告
cautious,TSL,,TOEIC,,慎重な、用心深い
ceiling,TSL,,TOEIC,,天井、（数量の）上限
celebrity,TSL,,TOEIC,,有名人
cellphone,TSL,,TOEIC,,携帯電話
centimeter,TSL,,TOEIC,,センチメートル
certificate,TSL,,TOEIC,,証明書、修了証
certification,TSL,,TOEIC,,認証、資格認定
certify,TSL,,TOEIC,,証明する、認定する
chairperson,TSL,,TOEIC,,議長、委員長
charitable,TSL,,TOEIC,,慈善の
checkout,TSL,,TOEIC,,（ホテルの）チェックアウト、（店の）会計
checkup,TSL,,TOEIC,,健康診断、点検
cheer,TSL,,TOEIC,,声援（する）、元気づける
cheeseburger,TSL,,TOEIC,,チーズバーガー
chef,TSL,,TOEIC,,シェフ、料理長
chemistry,TSL,,TOEIC,,化学
chilly,TSL,,TOEIC,,肌寒い
chronic,TSL,,TOEIC,,慢性の
cinema,TSL,,TOEIC,,映画館、映画
circuit,TSL,,TOEIC,,回路、巡回
circulate,TSL,,TOEIC,,循環する、（情報を）回覧する
circulation,TSL,,TOEIC,,循環、発行部数
circus,TSL,,TOEIC,,サーカス
clap,TSL,,TOEIC,,拍手する
clarify,TSL,,TOEIC,,明確にする
classify,TSL,,TOEIC,,分類する
classmate,TSL,,TOEIC,,同級生
cleaner,TSL,,TOEIC,,清掃員、クリーニング店
cleanliness,TSL,,TOEIC,,清潔さ
clerk,TSL,,TOEIC,,店員、事務員
click,TSL,,TOEIC,,クリック（する）
client,TSL,,TOEIC,,顧客、依頼人
clinic,TSL,,TOEIC,,診療所、クリニック
clip,TSL,,TOEIC,,クリップ、留める
closet,TSL,,TOEIC,,押し入れ、クローゼット
closure,TSL,,TOEIC,,閉鎖、終了
cloth,TSL,,TOEIC,,布、生地
cloudy,TSL,,TOEIC,,曇りの
clue,TSL,,TOEIC,,手がかり
collaboration,TSL,,TOEIC,,共同、協力
collector,TSL,,TOEIC,,収集家、集金人
colorful,TSL,,TOEIC,,色彩豊かな
comb,TSL,,TOEIC,,くし（でとかす）
comfortably,TSL,,TOEIC,,快適に
commerce,TSL,,TOEIC,,商業、貿易
commonly,TSL,,TOEIC,,一般に、普通に
commute,TSL,,TOEIC,yes,減刑する
commuter,TSL,,TOEIC,,通勤者
compact,TSL,,TOEIC,,小型の、コンパクトな
compartment,TSL,,TOEIC,,区画、（列車の）客室
compatible,TSL,,TOEIC,,互換性のある、両立できる
compensate,TSL,,TOEIC,,補償する、埋め合わせる
compile,TSL,,TOEIC,,編集する、まとめる
completion,TSL,,TOEIC,,完成、完了
compliance,TSL,,TOEIC,,順守、法令順守
complication,TSL,,TOEIC,,複雑化、問題
compliment,TSL,,TOEIC,,ほめ言葉、ほめる
complimentary,TSL,,TOEIC,,無料の、称賛の
comply,TSL,,TOEIC,,従う、順守する（with）
comprehension,TSL,,TOEIC,,理解（力）
concierge,TSL,,TOEIC,,コンシェルジュ、案内係
conditioner,TSL,,TOEIC,,コンディショナー、調整器
condominium,TSL,,TOEIC,,分譲マンション
conductor,TSL,,TOEIC,,車掌、指揮者
conference,TSL,,TOEIC,,会議、会談
confidential,TSL,,TOEIC,,機密の
confirmation,TSL,,TOEIC,,確認、確定
conform,TSL,,TOEIC,,従う、一致する（to）
congestion,TSL,,TOEIC,,混雑、渋滞
congratulate,TSL,,TOEIC,,祝う
congratulation,TSL,,TOEIC,,祝い、（複数で）おめでとう
consecutive,TSL,,TOEIC,,連続した
consent,TSL,,TOEIC,,同意（する）
considerably,TSL,,TOEIC,,かなり、相当
considerate,TSL,,TOEIC,,思いやりのある
consignment,TSL,,TOEIC,,委託（販売）、積み荷
consistently,TSL,,TOEIC,,一貫して
consultation,TSL,,TOEIC,,相談、協議
consumption,TSL,,TOEIC,,消費
container,TSL,,TOEIC,,容器、コンテナ
contestant,TSL,,TOEIC,,競技者、出場者
continental,TSL,,TOEIC,,大陸の
contraction,TSL,,TOEIC,,収縮、短縮形
contractor,TSL,,TOEIC,,請負業者、契約者
contradict,TSL,,TOEIC,,矛盾する、反論する
contradiction,TSL,,TOEIC,,矛盾
contrary,TSL,,TOEIC,,反対の（on the contrary それどころか）
convenience,TSL,,TOEIC,,便利さ、都合
convenient,TSL,,TOEIC,,便利な、都合のよい
conveniently,TSL,,TOEIC,,便利に
convey,TSL,,TOEIC,,伝える、運ぶ
cookbook,TSL,,TOEIC,,料理本
cookie,TSL,,TOEIC,,クッキー
cooler,TSL,,TOEIC,,クーラーボックス、冷却装置
cooperate,TSL,,TOEIC,,協力する
coordinate,TSL,,TOEIC,,調整する、まとめる
coordinator,TSL,,TOEIC,,まとめ役、コーディネーター
copier,TSL,,TOEIC,,コピー機
copyright,TSL,,TOEIC,,著作権
cord,TSL,,TOEIC,,コード、ひも
cordless,TSL,,TOEIC,,コードレスの
correction,TSL,,TOEIC,,訂正、修正
correctly,TSL,,TOEIC,,正しく
correspondence,TSL,,TOEIC,,文通、通信、一致
cosmetic,TSL,,TOEIC,,化粧品、美容の
costly,TSL,,TOEIC,,高価な、犠牲の大きい
costume,TSL,,TOEIC,,衣装
counselor,TSL,,TOEIC,,相談員、カウンセラー
countryside,TSL,,TOEIC,,田舎、地方
coupon,TSL,,TOEIC,,クーポン、割引券
courier,TSL,,TOEIC,,宅配業者、配達人
courtesy,TSL,,TOEIC,,礼儀、好意（courtesy of 〜のご厚意による）
coworker,TSL,,TOEIC,,同僚
crane,TSL,,TOEIC,,クレーン、ツル
creativity,TSL,,TOEIC,,創造性
criteria,TSL,,TOEIC,,基準（criterionの複数）
cruise,TSL,,TOEIC,,クルーズ、遊覧（する）
culinary,TSL,,TOEIC,,料理の
cumulative,TSL,,TOEIC,,累積的な
cushion,TSL,,TOEIC,,クッション、緩和する
customize,TSL,,TOEIC,,カスタマイズする、注文に合わせる
daytime,TSL,,TOEIC,,昼間
deadline,TSL,,TOEIC,,締め切り
dealership,TSL,,TOEIC,,販売店、特約店
debit,TSL,,TOEIC,,引き落とし、借方
deck,TSL,,TOEIC,,デッキ、甲板
decorate,TSL,,TOEIC,,飾る、装飾する
decoration,TSL,,TOEIC,,装飾、飾り
dedication,TSL,,TOEIC,,献身、専念
deduct,TSL,,TOEIC,,差し引く、控除する
deduction,TSL,,TOEIC,,控除、推論
defect,TSL,,TOEIC,,欠陥
defective,TSL,,TOEIC,,欠陥のある
definite,TSL,,TOEIC,,明確な、確実な
delegate,TSL,,TOEIC,,代表（を派遣する）、委任する
delete,TSL,,TOEIC,,削除する
delicate,TSL,,TOEIC,,繊細な、壊れやすい
delicious,TSL,,TOEIC,,おいしい
deluxe,TSL,,TOEIC,,豪華な、デラックスな
demolish,TSL,,TOEIC,,取り壊す
dental,TSL,,TOEIC,,歯の
dentist,TSL,,TOEIC,,歯科医
depart,TSL,,TOEIC,,出発する
departmental,TSL,,TOEIC,,部門の、部署の
departure,TSL,,TOEIC,,出発
dependable,TSL,,TOEIC,,頼りになる、信頼できる
dependence,TSL,,TOEIC,,依存
descriptive,TSL,,TOEIC,,説明的な、記述的な
designate,TSL,,TOEIC,,指定する、任命する
desirable,TSL,,TOEIC,,望ましい
desktop,TSL,,TOEIC,,デスクトップ（パソコン）
desperate,TSL,,TOEIC,,必死の、絶望的な
dessert,TSL,,TOEIC,,デザート
destination,TSL,,TOEIC,,目的地、行き先
detach,TSL,,TOEIC,,取り外す、切り離す
deteriorate,TSL,,TOEIC,,悪化する
devastate,TSL,,TOEIC,,壊滅させる
developer,TSL,,TOEIC,,開発者、開発業者
diagnose,TSL,,TOEIC,,診断する
diagnostic,TSL,,TOEIC,,診断の
diagram,TSL,,TOEIC,yes,'図、グラフ、ダイヤ、予定表
dial,TSL,,TOEIC,,ダイヤル（を回す）、電話をかける
diamond,TSL,,TOEIC,,ダイヤモンド
dine,TSL,,TOEIC,,食事をする
diner,TSL,,TOEIC,,食事客、簡易食堂
diploma,TSL,,TOEIC,,卒業証書、修了証
directory,TSL,,TOEIC,,名簿、住所録、（PCの）ディレクトリ
disable,TSL,,TOEIC,,使えなくする、無効にする
disagreement,TSL,,TOEIC,,不一致、意見の相違
disappointment,TSL,,TOEIC,,失望、期待外れ
discard,TSL,,TOEIC,,捨てる、廃棄する
disconnect,TSL,,TOEIC,,切断する
discontinue,TSL,,TOEIC,,中止する、（製造を）打ち切る
discrepancy,TSL,,TOEIC,,食い違い、不一致
disgust,TSL,,TOEIC,,嫌悪（させる）
dishwasher,TSL,,TOEIC,,食器洗い機
dislike,TSL,,TOEIC,,嫌う、嫌悪
dispatch,TSL,,TOEIC,,発送する、派遣する
disposal,TSL,,TOEIC,,処分、廃棄
dispose,TSL,,TOEIC,,処分する（of）、配置する
disrupt,TSL,,TOEIC,,混乱させる、中断させる
disruption,TSL,,TOEIC,,混乱、中断
dissatisfy,TSL,,TOEIC,,不満をいだかせる
distract,TSL,,TOEIC,,気を散らす
distraction,TSL,,TOEIC,,気晴らし、気を散らすもの
distractor,TSL,,TOEIC,,（試験の）誤答選択肢
distribution,TSL,,TOEIC,,配布、分配、流通
distributor,TSL,,TOEIC,,販売代理店、卸売業者
dive,TSL,,TOEIC,,飛び込む、潜る
dividend,TSL,,TOEIC,,配当（金）
dock,TSL,,TOEIC,,波止場、ドック（に入れる）
documentary,TSL,,TOEIC,,ドキュメンタリー
documentation,TSL,,TOEIC,,文書、書類一式
donate,TSL,,TOEIC,,寄付する
donation,TSL,,TOEIC,,寄付
donut,TSL,,TOEIC,,ドーナツ
doorman,TSL,,TOEIC,,ドアマン、玄関係
dose,TSL,,TOEIC,,（薬の）1回分、服用量
download,TSL,,TOEIC,,ダウンロード（する）
downsize,TSL,,TOEIC,,縮小する、人員削減する
downstairs,TSL,,TOEIC,,階下に
downtown,TSL,,TOEIC,,繁華街、中心街
downturn,TSL,,TOEIC,,（景気の）下降、悪化
drastically,TSL,,TOEIC,,抜本的に、大幅に
drawback,TSL,,TOEIC,,欠点、難点
drawer,TSL,,TOEIC,,引き出し
drill,TSL,,TOEIC,,ドリル、訓練
drought,TSL,,TOEIC,,干ばつ
drum,TSL,,TOEIC,,ドラム、太鼓
dull,TSL,,TOEIC,,鈍い、退屈な
duplicate,TSL,,TOEIC,,複製（する）、複写
durable,TSL,,TOEIC,,丈夫な、耐久性のある
duration,TSL,,TOEIC,,継続期間
dynamic,TSL,,TOEIC,,活発な、動的な
e-book,TSL,,TOEIC,,電子書籍
eager,TSL,,TOEIC,,熱心な、切望して
earthquake,TSL,,TOEIC,,地震
economical,TSL,,TOEIC,,経済的な、節約になる
economically,TSL,,TOEIC,,経済的に
economist,TSL,,TOEIC,,経済学者、エコノミスト
